"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","Births","Deaths","Net International Migration","Net Domestic Migration","Residual"
"212460","12460","Bainbridge, GA","2016","Micro","364","316","5","-437","3"
"212460","12460","Bainbridge, GA","2017","Micro","393","306","0","-40","-2"
"212460","12460","Bainbridge, GA","2018","Micro","364","379","0","-99","0"
"212460","12460","Bainbridge, GA","2019","Micro","375","324","-3","-165","0"
"212460","12460","Bainbridge, GA","2020","Micro","349","342","2","-48","0"
"212540","12540","Bakersfield, CA","1990","Metro","3099","951","491","2032","-388"
"212540","12540","Bakersfield, CA","1991","Metro","12748","4017","1908","9661","197"
"212540","12540","Bakersfield, CA","1992","Metro","13135","4136","2409","5369","-295"
"212540","12540","Bakersfield, CA","1993","Metro","12783","4136","2855","-523","-146"
"212540","12540","Bakersfield, CA","1994","Metro","12781","4281","3837","-1408","-154"
"212540","12540","Bakersfield, CA","1995","Metro","12144","4230","2558","-6406","-130"
"212540","12540","Bakersfield, CA","1996","Metro","11683","4533","2862","-4728","-155"
"212540","12540","Bakersfield, CA","1997","Metro","11477","4454","3194","-3704","-43"
"212540","12540","Bakersfield, CA","1998","Metro","11382","4436","3332","-3207","-80"
"212540","12540","Bakersfield, CA","1999","Metro","11252","4492","3263","1090","-228"
"212540","12540","Bakersfield, CA","1999","Metro","112484","39666","26709","-1824","-1422"
"212540","12540","Bakersfield, CA","2000","Metro","2833","996","875","-924","47"
"212540","12540","Bakersfield, CA","2001","Metro","11719","4916","3023","1406","-688"
"212540","12540","Bakersfield, CA","2002","Metro","11950","4979","2643","6120","-558"
"212540","12540","Bakersfield, CA","2003","Metro","12537","5253","1862","9046","-433"
"212540","12540","Bakersfield, CA","2004","Metro","13168","5452","2402","9784","-836"
"212540","12540","Bakersfield, CA","2005","Metro","13709","5195","2212","11338","-778"
"212540","12540","Bakersfield, CA","2006","Metro","14646","5499","2307","10039","-599"
"212540","12540","Bakersfield, CA","2007","Metro","15263","5313","1960","4714","-146"
"212540","12540","Bakersfield, CA","2008","Metro","15502","5326","1973","485","-176"
"212540","12540","Bakersfield, CA","2009","Metro","15624","5509","1930","-1655","-128"
"212540","12540","Bakersfield, CA","2010","Metro","3485","1368","142","-487","-26"
"212540","12540","Bakersfield, CA","2011","Metro","14406","5404","534","-2234","-16"
"212540","12540","Bakersfield, CA","2012","Metro","14210","5235","701","-3993","58"
"212540","12540","Bakersfield, CA","2013","Metro","14416","5651","1046","-1406","-70"
"212540","12540","Bakersfield, CA","2014","Metro","14090","5638","971","-2190","-123"
"212540","12540","Bakersfield, CA","2015","Metro","14080","5915","1197","-2584","-67"
"212540","12540","Bakersfield, CA","2016","Metro","13817","5814","1162","-4617","-2"
"212540","12540","Bakersfield, CA","2017","Metro","13544","6105","466","-1669","-14"
"212540","12540","Bakersfield, CA","2018","Metro","12930","6298","-143","-175","-12"
"212540","12540","Bakersfield, CA","2019","Metro","13010","6544","-496","-723","33"
"212540","12540","Bakersfield, CA","2020","Metro","12826","6980","-316","-3122","56"
"212580","12580","Baltimore-Columbia-Towson, MD","1990","Metro","9985","5205","630","1712","105"
"212580","12580","Baltimore-Columbia-Towson, MD","1991","Metro","39865","21216","2183","1665","-1419"
"212580","12580","Baltimore-Columbia-Towson, MD","1992","Metro","38829","21596","2633","-4606","-1188"
"212580","12580","Baltimore-Columbia-Towson, MD","1993","Metro","37051","22124","3887","-6350","-1320"
"212580","12580","Baltimore-Columbia-Towson, MD","1994","Metro","35686","22477","2849","-3900","-1270"
"212580","12580","Baltimore-Columbia-Towson, MD","1995","Metro","35213","22853","3390","-5704","-1001"
"212580","12580","Baltimore-Columbia-Towson, MD","1996","Metro","34007","22665","4291","-8727","-805"
"212580","12580","Baltimore-Columbia-Towson, MD","1997","Metro","33667","23126","4702","-9312","-108"
"212580","12580","Baltimore-Columbia-Towson, MD","1998","Metro","33318","22839","4189","-8550","-181"
"212580","12580","Baltimore-Columbia-Towson, MD","1999","Metro","34059","23489","3973","-4380","160"
"212580","12580","Baltimore-Columbia-Towson, MD","1999","Metro","331680","207590","32727","-48152","-7027"
"212580","12580","Baltimore-Columbia-Towson, MD","2000","Metro","8641","5537","1854","-469","-10"
"212580","12580","Baltimore-Columbia-Towson, MD","2001","Metro","34228","24002","5591","-233","4819"
"212580","12580","Baltimore-Columbia-Towson, MD","2002","Metro","33875","23705","4736","4127","3643"
"212580","12580","Baltimore-Columbia-Towson, MD","2003","Metro","33881","23743","2757","3480","4860"
"212580","12580","Baltimore-Columbia-Towson, MD","2004","Metro","34513","23329","5857","-6505","5715"
"212580","12580","Baltimore-Columbia-Towson, MD","2005","Metro","34340","23402","5111","-5919","1390"
"212580","12580","Baltimore-Columbia-Towson, MD","2006","Metro","34888","22881","5832","-6889","1512"
"212580","12580","Baltimore-Columbia-Towson, MD","2007","Metro","36120","23329","4694","-10511","680"
"212580","12580","Baltimore-Columbia-Towson, MD","2008","Metro","36095","22889","4767","-9801","-162"
"212580","12580","Baltimore-Columbia-Towson, MD","2009","Metro","35574","23154","4604","-3687","-163"
"212580","12580","Baltimore-Columbia-Towson, MD","2010","Metro","8458","5531","2361","120","-215"
"212580","12580","Baltimore-Columbia-Towson, MD","2011","Metro","33974","22616","6895","57","-46"
"212580","12580","Baltimore-Columbia-Towson, MD","2012","Metro","33632","22541","8804","1621","-422"
"212580","12580","Baltimore-Columbia-Towson, MD","2013","Metro","33439","23645","6943","-2570","-314"
"212580","12580","Baltimore-Columbia-Towson, MD","2014","Metro","33626","23216","7784","-5753","-401"
"212580","12580","Baltimore-Columbia-Towson, MD","2015","Metro","34521","24254","9204","-9228","-208"
"212580","12580","Baltimore-Columbia-Towson, MD","2016","Metro","33989","24489","6872","-12123","-59"
"212580","12580","Baltimore-Columbia-Towson, MD","2017","Metro","33039","25531","7125","-9954","-89"
"212580","12580","Baltimore-Columbia-Towson, MD","2018","Metro","32792","25757","4815","-8739","-63"
"212580","12580","Baltimore-Columbia-Towson, MD","2019","Metro","32640","26197","4815","-10241","-22"
"212580","12580","Baltimore-Columbia-Towson, MD","2020","Metro","32048","27967","3835","-11646","16"
"212620","12620","Bangor, ME","1990","Metro","517","293","3","189","-25"
"212620","12620","Bangor, ME","1991","Metro","1937","1226","29","-202","-66"
"212620","12620","Bangor, ME","1992","Metro","1769","1194","48","-1154","-77"
"212620","12620","Bangor, ME","1993","Metro","1718","1283","23","-361","-41"
"212620","12620","Bangor, ME","1994","Metro","1647","1334","51","-146","-28"
"212620","12620","Bangor, ME","1995","Metro","1568","1272","50","-1171","-64"
"212620","12620","Bangor, ME","1996","Metro","1514","1292","54","-805","-70"
"212620","12620","Bangor, ME","1997","Metro","1468","1309","28","-857","-7"
"212620","12620","Bangor, ME","1998","Metro","1532","1270","34","-890","-11"
"212620","12620","Bangor, ME","1999","Metro","1467","1333","52","-128","-57"
"212620","12620","Bangor, ME","1999","Metro","15137","11806","372","-5525","-446"
"212620","12620","Bangor, ME","2000","Metro","389","324","34","-121","12"
"212620","12620","Bangor, ME","2001","Metro","1572","1368","142","478","-142"
"212620","12620","Bangor, ME","2002","Metro","1476","1343","131","534","-138"
"212620","12620","Bangor, ME","2003","Metro","1557","1394","92","795","-176"
"212620","12620","Bangor, ME","2004","Metro","1573","1340","140","-707","-129"
"212620","12620","Bangor, ME","2005","Metro","1621","1445","135","206","-157"
"212620","12620","Bangor, ME","2006","Metro","1603","1428","148","968","-114"
"212620","12620","Bangor, ME","2007","Metro","1657","1329","124","-13","-33"
"212620","12620","Bangor, ME","2008","Metro","1633","1377","127","306","-24"
"212620","12620","Bangor, ME","2009","Metro","1637","1426","123","-151","-32"
"212620","12620","Bangor, ME","2010","Metro","417","374","27","-127","-11"
"212620","12620","Bangor, ME","2011","Metro","1445","1437","124","-212","-3"
"212620","12620","Bangor, ME","2012","Metro","1482","1488","70","-436","-17"
"212620","12620","Bangor, ME","2013","Metro","1463","1594","144","-90","-26"
"212620","12620","Bangor, ME","2014","Metro","1452","1463","213","-178","-25"
"212620","12620","Bangor, ME","2015","Metro","1435","1587","33","-1142","2"
"212620","12620","Bangor, ME","2016","Metro","1405","1597","183","-598","-3"
"212620","12620","Bangor, ME","2017","Metro","1475","1651","65","486","-9"
"212620","12620","Bangor, ME","2018","Metro","1432","1697","87","197","-6"
"212620","12620","Bangor, ME","2019","Metro","1371","1683","170","166","1"
"212620","12620","Bangor, ME","2020","Metro","1350","1728","120","83","7"
"212660","12660","Baraboo, WI","1990","Micro","157","120","2","146","-7"
"212660","12660","Baraboo, WI","1991","Micro","670","483","-2","379","-22"
"212660","12660","Baraboo, WI","1992","Micro","607","479","10","858","-33"
"212660","12660","Baraboo, WI","1993","Micro","671","446","7","688","-28"
"212660","12660","Baraboo, WI","1994","Micro","670","525","15","608","-17"
"212660","12660","Baraboo, WI","1995","Micro","669","513","6","771","-21"
"212660","12660","Baraboo, WI","1996","Micro","661","461","14","672","-11"
"212660","12660","Baraboo, WI","1997","Micro","670","474","8","731","-3"
"212660","12660","Baraboo, WI","1998","Micro","718","461","8","102","-16"
"212660","12660","Baraboo, WI","1999","Micro","674","483","23","689","6"
"212660","12660","Baraboo, WI","1999","Micro","6167","4445","91","5644","-152"
"212660","12660","Baraboo, WI","2000","Micro","106","88","2","94","0"
"212660","12660","Baraboo, WI","2001","Micro","567","497","33","9","-57"
"212660","12660","Baraboo, WI","2002","Micro","750","552","25","205","-55"
"212660","12660","Baraboo, WI","2003","Micro","699","483","21","283","-65"
"212660","12660","Baraboo, WI","2004","Micro","767","498","17","395","-55"
"212660","12660","Baraboo, WI","2005","Micro","755","518","19","313","-61"
"212660","12660","Baraboo, WI","2006","Micro","757","523","21","199","-49"
"212660","12660","Baraboo, WI","2007","Micro","850","559","14","269","-8"
"212660","12660","Baraboo, WI","2008","Micro","795","572","14","274","-8"
"212660","12660","Baraboo, WI","2009","Micro","799","553","14","-150","-18"
"212660","12660","Baraboo, WI","2010","Micro","202","113","18","-3","-8"
"212660","12660","Baraboo, WI","2011","Micro","770","605","55","-28","-2"
"212660","12660","Baraboo, WI","2012","Micro","766","573","50","-97","-10"
"212660","12660","Baraboo, WI","2013","Micro","751","565","47","187","-9"
"212660","12660","Baraboo, WI","2014","Micro","766","612","42","-1","-11"
"212660","12660","Baraboo, WI","2015","Micro","792","586","80","42","-10"
"212660","12660","Baraboo, WI","2016","Micro","779","674","59","176","-3"
"212660","12660","Baraboo, WI","2017","Micro","768","698","73","191","-5"
"212660","12660","Baraboo, WI","2018","Micro","752","652","92","162","-4"
"212660","12660","Baraboo, WI","2019","Micro","715","605","24","-21","1"
"212660","12660","Baraboo, WI","2020","Micro","725","650","36","-83","1"
"212680","12680","Bardstown, KY","1990","Micro","125","64","","5","-2"
"212680","12680","Bardstown, KY","1991","Micro","493","231","","337","-15"
"212680","12680","Bardstown, KY","1992","Micro","533","230","12","443","-18"
"212680","12680","Bardstown, KY","1993","Micro","447","245","9","556","-17"
"212680","12680","Bardstown, KY","1994","Micro","486","277","4","420","-12"
"212680","12680","Bardstown, KY","1995","Micro","483","218","13","695","-4"
"212680","12680","Bardstown, KY","1996","Micro","490","260","3","535","-2"
"212680","12680","Bardstown, KY","1997","Micro","543","276","10","678","7"
"212680","12680","Bardstown, KY","1998","Micro","552","273","16","462","1"
"212680","12680","Bardstown, KY","1999","Micro","556","271","12","727","18"
"212680","12680","Bardstown, KY","1999","Micro","4708","2345","79","4858","-44"
"212680","12680","Bardstown, KY","2000","Micro","125","77","3","149","0"
"212680","12680","Bardstown, KY","2001","Micro","517","324","41","323","-33"
"212680","12680","Bardstown, KY","2002","Micro","521","302","41","387","-35"
"212680","12680","Bardstown, KY","2003","Micro","541","301","32","426","-33"
"212680","12680","Bardstown, KY","2004","Micro","564","320","38","458","-43"
"212680","12680","Bardstown, KY","2005","Micro","600","297","37","388","-44"
"212680","12680","Bardstown, KY","2006","Micro","586","305","38","616","-28"
"212680","12680","Bardstown, KY","2007","Micro","587","348","35","398","-4"
"212680","12680","Bardstown, KY","2008","Micro","608","317","36","342","-2"
"212680","12680","Bardstown, KY","2009","Micro","627","324","35","120","-9"
"212680","12680","Bardstown, KY","2010","Micro","155","58","-2","86","4"
"212680","12680","Bardstown, KY","2011","Micro","581","345","-4","201","1"
"212680","12680","Bardstown, KY","2012","Micro","608","355","0","95","-7"
"212680","12680","Bardstown, KY","2013","Micro","594","400","1","-49","-6"
"212680","12680","Bardstown, KY","2014","Micro","586","358","-3","100","-5"
"212680","12680","Bardstown, KY","2015","Micro","562","375","1","76","-6"
"212680","12680","Bardstown, KY","2016","Micro","576","438","1","260","-1"
"212680","12680","Bardstown, KY","2017","Micro","559","452","2","-18","-2"
"212680","12680","Bardstown, KY","2018","Micro","542","461","-3","98","-1"
"212680","12680","Bardstown, KY","2019","Micro","568","432","0","304","0"
"212680","12680","Bardstown, KY","2020","Micro","551","453","0","128","3"
"212700","12700","Barnstable Town, MA","1990","Metro","671","506","34","492","-117"
"212700","12700","Barnstable Town, MA","1991","Metro","2423","2215","74","867","-21"
"212700","12700","Barnstable Town, MA","1992","Metro","2330","2379","52","1781","-125"
"212700","12700","Barnstable Town, MA","1993","Metro","2166","2324","172","2661","-152"
"212700","12700","Barnstable Town, MA","1994","Metro","2143","2359","231","3168","-154"
"212700","12700","Barnstable Town, MA","1995","Metro","2123","2563","183","3903","-81"
"212700","12700","Barnstable Town, MA","1996","Metro","2040","2492","86","3746","-165"
"212700","12700","Barnstable Town, MA","1997","Metro","2056","2541","107","3114","-43"
"212700","12700","Barnstable Town, MA","1998","Metro","2126","2548","78","3650","-25"
"212700","12700","Barnstable Town, MA","1999","Metro","2205","2541","83","4223","73"
"212700","12700","Barnstable Town, MA","1999","Metro","20283","22468","1100","27605","-810"
"212700","12700","Barnstable Town, MA","2000","Metro","509","673","125","1087","-37"
"212700","12700","Barnstable Town, MA","2001","Metro","2023","2744","424","2165","-185"
"212700","12700","Barnstable Town, MA","2002","Metro","1995","2756","351","2518","-143"
"212700","12700","Barnstable Town, MA","2003","Metro","2000","2786","220","1905","-194"
"212700","12700","Barnstable Town, MA","2004","Metro","1940","2867","397","-598","-182"
"212700","12700","Barnstable Town, MA","2005","Metro","1976","2707","335","-1223","-232"
"212700","12700","Barnstable Town, MA","2006","Metro","1931","2696","383","-961","-183"
"212700","12700","Barnstable Town, MA","2007","Metro","1938","2676","312","-622","-57"
"212700","12700","Barnstable Town, MA","2008","Metro","1956","2759","315","-194","-43"
"212700","12700","Barnstable Town, MA","2009","Metro","1921","2803","299","265","-52"
"212700","12700","Barnstable Town, MA","2010","Metro","445","707","105","201","-18"
"212700","12700","Barnstable Town, MA","2011","Metro","1650","2868","236","475","-13"
"212700","12700","Barnstable Town, MA","2012","Metro","1592","2683","377","236","-57"
"212700","12700","Barnstable Town, MA","2013","Metro","1542","2884","249","865","-17"
"212700","12700","Barnstable Town, MA","2014","Metro","1549","2859","362","766","-29"
"212700","12700","Barnstable Town, MA","2015","Metro","1483","3004","439","723","-24"
"212700","12700","Barnstable Town, MA","2016","Metro","1566","2898","496","644","-18"
"212700","12700","Barnstable Town, MA","2017","Metro","1556","3041","541","1012","-17"
"212700","12700","Barnstable Town, MA","2018","Metro","1541","2899","396","897","-12"
"212700","12700","Barnstable Town, MA","2019","Metro","1479","3004","343","335","-9"
"212700","12700","Barnstable Town, MA","2020","Metro","1459","3077","277","1593","-11"
"212740","12740","Barre, VT","1990","Micro","215","115","23","20","9"
"212740","12740","Barre, VT","1991","Micro","740","475","139","-380","-43"
"212740","12740","Barre, VT","1992","Micro","711","454","150","-133","-26"
"212740","12740","Barre, VT","1993","Micro","717","498","31","-116","-16"
"212740","12740","Barre, VT","1994","Micro","673","502","27","251","-20"
"212740","12740","Barre, VT","1995","Micro","686","498","23","160","-40"
"212740","12740","Barre, VT","1996","Micro","648","501","18","-116","-28"
"212740","12740","Barre, VT","1997","Micro","605","525","46","-69","-9"
"212740","12740","Barre, VT","1998","Micro","557","537","62","-153","-10"
"212740","12740","Barre, VT","1999","Micro","590","516","56","2","-21"
"212740","12740","Barre, VT","1999","Micro","6142","4621","575","-534","-204"
"212740","12740","Barre, VT","2000","Micro","149","105","26","-36","1"
"212740","12740","Barre, VT","2001","Micro","588","512","94","271","-55"
"212740","12740","Barre, VT","2002","Micro","630","493","75","136","-57"
"212740","12740","Barre, VT","2003","Micro","644","477","50","-165","-88"
"212740","12740","Barre, VT","2004","Micro","616","471","62","-127","-46"
"212740","12740","Barre, VT","2005","Micro","627","486","44","64","-63"
"212740","12740","Barre, VT","2006","Micro","555","484","49","-116","-45"
"212740","12740","Barre, VT","2007","Micro","620","493","44","-377","-3"
"212740","12740","Barre, VT","2008","Micro","630","481","42","-210","-6"
"212740","12740","Barre, VT","2009","Micro","591","486","42","-111","-17"
"212740","12740","Barre, VT","2010","Micro","174","145","5","22","-8"
"212740","12740","Barre, VT","2011","Micro","613","525","44","-95","-2"
"212740","12740","Barre, VT","2012","Micro","615","500","14","-305","0"
"212740","12740","Barre, VT","2013","Micro","542","525","3","-196","-3"
"212740","12740","Barre, VT","2014","Micro","566","570","2","-236","-10"
"212740","12740","Barre, VT","2015","Micro","577","550","65","-391","1"
"212740","12740","Barre, VT","2016","Micro","537","535","12","-286","-1"
"212740","12740","Barre, VT","2017","Micro","527","555","29","-103","-2"
"212740","12740","Barre, VT","2018","Micro","530","549","0","-179","-3"
"212740","12740","Barre, VT","2019","Micro","501","534","0","361","1"
"212740","12740","Barre, VT","2020","Micro","489","579","4","-48","4"
"212780","12780","Bartlesville, OK","1990","Micro","165","115","12","168","1"
"212780","12780","Bartlesville, OK","1991","Micro","655","457","46","134","-35"
"212780","12780","Bartlesville, OK","1992","Micro","638","480","61","-533","-33"
"212780","12780","Bartlesville, OK","1993","Micro","588","535","38","-806","-22"
"212780","12780","Bartlesville, OK","1994","Micro","542","514","37","-147","-13"
"212780","12780","Bartlesville, OK","1995","Micro","511","521","37","-13","-31"
"212780","12780","Bartlesville, OK","1996","Micro","530","501","43","-101","-23"
"212780","12780","Bartlesville, OK","1997","Micro","541","588","40","83","-8"
"212780","12780","Bartlesville, OK","1998","Micro","538","552","38","46","-17"
"212780","12780","Bartlesville, OK","1999","Micro","570","597","42","153","-17"
"212780","12780","Bartlesville, OK","1999","Micro","5278","4860","394","-1016","-198"
"212780","12780","Bartlesville, OK","2000","Micro","139","132","12","-41","3"
"212780","12780","Bartlesville, OK","2001","Micro","601","575","94","-176","-46"
"212780","12780","Bartlesville, OK","2002","Micro","577","560","97","47","-48"
"212780","12780","Bartlesville, OK","2003","Micro","585","604","98","-86","-70"
"212780","12780","Bartlesville, OK","2004","Micro","626","560","102","-149","-40"
"212780","12780","Bartlesville, OK","2005","Micro","576","586","111","-197","-54"
"212780","12780","Bartlesville, OK","2006","Micro","613","595","111","232","-43"
"212780","12780","Bartlesville, OK","2007","Micro","618","558","106","672","7"
"212780","12780","Bartlesville, OK","2008","Micro","677","544","99","420","1"
"212780","12780","Bartlesville, OK","2009","Micro","714","549","99","-106","-8"
"212780","12780","Bartlesville, OK","2010","Micro","157","114","14","41","-6"
"212780","12780","Bartlesville, OK","2011","Micro","653","576","105","126","-1"
"212780","12780","Bartlesville, OK","2012","Micro","618","587","97","158","-9"
"212780","12780","Bartlesville, OK","2013","Micro","609","605","86","-56","-5"
"212780","12780","Bartlesville, OK","2014","Micro","618","601","109","243","-9"
"212780","12780","Bartlesville, OK","2015","Micro","690","674","141","-51","-6"
"212780","12780","Bartlesville, OK","2016","Micro","654","613","130","-215","-1"
"212780","12780","Bartlesville, OK","2017","Micro","652","657","98","-81","-4"
"212780","12780","Bartlesville, OK","2018","Micro","566","677","100","-216","1"
"212780","12780","Bartlesville, OK","2019","Micro","610","653","74","-247","0"
"212780","12780","Bartlesville, OK","2020","Micro","575","683","66","604","-5"
"212820","12820","Bastrop, LA","1990","Micro","132","98","1","-56","1"
"212820","12820","Bastrop, LA","1991","Micro","498","333","7","-378","-19"
"212820","12820","Bastrop, LA","1992","Micro","534","334","1","16","-17"
"212820","12820","Bastrop, LA","1993","Micro","520","387","4","0","-7"
"212820","12820","Bastrop, LA","1994","Micro","516","396","2","-212","-11"
"212820","12820","Bastrop, LA","1995","Micro","480","399","1","-36","-15"
"212820","12820","Bastrop, LA","1996","Micro","472","382","1","-203","-8"
"212820","12820","Bastrop, LA","1997","Micro","470","377","2","-226","-3"
"212820","12820","Bastrop, LA","1998","Micro","496","407","3","-326","1"
"212820","12820","Bastrop, LA","1999","Micro","480","403","1","-305","2"
"212820","12820","Bastrop, LA","1999","Micro","4598","3516","23","-1726","-76"
"212820","12820","Bastrop, LA","2000","Micro","104","91","1","-73","0"
"212820","12820","Bastrop, LA","2001","Micro","486","331","3","-467","-22"
"212820","12820","Bastrop, LA","2002","Micro","445","365","4","-333","-20"
"212820","12820","Bastrop, LA","2003","Micro","435","398","4","-100","-40"
"212820","12820","Bastrop, LA","2004","Micro","431","391","3","-329","-31"
"212820","12820","Bastrop, LA","2005","Micro","414","392","3","-530","-23"
"212820","12820","Bastrop, LA","2006","Micro","387","404","2","-230","-21"
"212820","12820","Bastrop, LA","2007","Micro","423","392","3","-609","11"
"212820","12820","Bastrop, LA","2008","Micro","417","355","2","-228","1"
"212820","12820","Bastrop, LA","2009","Micro","370","366","3","-207","-2"
"212820","12820","Bastrop, LA","2010","Micro","92","135","1","-67","3"
"212820","12820","Bastrop, LA","2011","Micro","384","386","8","-398","1"
"212820","12820","Bastrop, LA","2012","Micro","365","365","6","-110","0"
"212820","12820","Bastrop, LA","2013","Micro","335","376","8","-412","5"
"212820","12820","Bastrop, LA","2014","Micro","374","382","5","-286","5"
"212820","12820","Bastrop, LA","2015","Micro","377","388","-1","-337","2"
"212820","12820","Bastrop, LA","2016","Micro","371","357","0","-409","-1"
"212820","12820","Bastrop, LA","2017","Micro","353","344","-1","-256","1"
"212820","12820","Bastrop, LA","2018","Micro","328","402","-1","-285","0"
"212820","12820","Bastrop, LA","2019","Micro","305","343","-1","-426","0"
"212820","12820","Bastrop, LA","2020","Micro","293","363","0","-538","-4"
"212860","12860","Batavia, NY","1990","Micro","254","122","4","-30","-2"
"212860","12860","Batavia, NY","1991","Micro","937","564","2","6","-41"
"212860","12860","Batavia, NY","1992","Micro","872","568","17","18","-31"
"212860","12860","Batavia, NY","1993","Micro","884","560","-3","-20","-12"
"212860","12860","Batavia, NY","1994","Micro","815","547","31","-177","-13"
"212860","12860","Batavia, NY","1995","Micro","817","558","11","-445","-22"
"212860","12860","Batavia, NY","1996","Micro","758","571","36","-72","-22"
"212860","12860","Batavia, NY","1997","Micro","785","580","15","-378","-4"
"212860","12860","Batavia, NY","1998","Micro","737","572","4","-467","-3"
"212860","12860","Batavia, NY","1999","Micro","768","552","6","-432","-10"
"212860","12860","Batavia, NY","1999","Micro","7627","5194","123","-1997","-160"
"212860","12860","Batavia, NY","2000","Micro","158","140","4","-64","1"
"212860","12860","Batavia, NY","2001","Micro","737","576","32","-579","-51"
"212860","12860","Batavia, NY","2002","Micro","634","569","25","-282","-53"
"212860","12860","Batavia, NY","2003","Micro","687","609","17","-153","-83"
"212860","12860","Batavia, NY","2004","Micro","610","595","24","-394","-55"
"212860","12860","Batavia, NY","2005","Micro","669","552","20","-471","-61"
"212860","12860","Batavia, NY","2006","Micro","646","555","23","-412","-41"
"212860","12860","Batavia, NY","2007","Micro","661","537","19","-339","-7"
"212860","12860","Batavia, NY","2008","Micro","696","601","21","-332","7"
"212860","12860","Batavia, NY","2009","Micro","648","575","19","-183","9"
"212860","12860","Batavia, NY","2010","Micro","160","169","9","0","-5"
"212860","12860","Batavia, NY","2011","Micro","640","621","68","-124","-1"
"212860","12860","Batavia, NY","2012","Micro","603","595","49","-265","-2"
"212860","12860","Batavia, NY","2013","Micro","583","648","32","-532","8"
"212860","12860","Batavia, NY","2014","Micro","575","598","20","-385","6"
"212860","12860","Batavia, NY","2015","Micro","636","601","19","-309","-2"
"212860","12860","Batavia, NY","2016","Micro","557","607","17","-432","1"
"212860","12860","Batavia, NY","2017","Micro","555","609","14","-153","-3"
"212860","12860","Batavia, NY","2018","Micro","589","672","18","-255","1"
"212860","12860","Batavia, NY","2019","Micro","589","631","4","-58","1"
"212860","12860","Batavia, NY","2020","Micro","579","676","5","-329","1"
"212900","12900","Batesville, AR","1990","Micro","130","139","-2","-3","5"
"212900","12900","Batesville, AR","1991","Micro","508","544","0","676","-46"
"212900","12900","Batesville, AR","1992","Micro","553","517","9","676","-44"
"212900","12900","Batesville, AR","1993","Micro","588","550","4","784","-48"
"212900","12900","Batesville, AR","1994","Micro","580","643","2","854","-38"
"212900","12900","Batesville, AR","1995","Micro","560","542","17","710","-29"
"212900","12900","Batesville, AR","1996","Micro","613","577","14","389","-7"
"212900","12900","Batesville, AR","1997","Micro","584","604","5","126","-5"
"212900","12900","Batesville, AR","1998","Micro","605","599","11","446","-4"
"212900","12900","Batesville, AR","1999","Micro","586","612","10","368","-6"
"212900","12900","Batesville, AR","1999","Micro","5307","5327","70","5026","-222"
"212900","12900","Batesville, AR","2000","Micro","140","143","5","70","-3"
"212900","12900","Batesville, AR","2001","Micro","578","652","27","124","-47"
"212900","12900","Batesville, AR","2002","Micro","626","635","26","69","-48"
"212900","12900","Batesville, AR","2003","Micro","622","620","19","149","-62"
"212900","12900","Batesville, AR","2004","Micro","672","646","24","145","-45"
"212900","12900","Batesville, AR","2005","Micro","680","623","24","42","-52"
"212900","12900","Batesville, AR","2006","Micro","653","642","25","383","-46"
"212900","12900","Batesville, AR","2007","Micro","724","602","20","-67","-12"
"212900","12900","Batesville, AR","2008","Micro","659","652","17","-80","-3"
"212900","12900","Batesville, AR","2009","Micro","680","650","19","60","-6"
"212900","12900","Batesville, AR","2010","Micro","159","145","6","124","10"
"212900","12900","Batesville, AR","2011","Micro","626","663","83","52","-2"
"212900","12900","Batesville, AR","2012","Micro","662","673","27","-169","-5"
"212900","12900","Batesville, AR","2013","Micro","642","667","43","-67","-4"
"212900","12900","Batesville, AR","2014","Micro","618","640","8","-2","-8"
"212900","12900","Batesville, AR","2015","Micro","629","756","21","61","-5"
"212900","12900","Batesville, AR","2016","Micro","666","681","11","278","-3"
"212900","12900","Batesville, AR","2017","Micro","642","735","14","505","-1"
"212900","12900","Batesville, AR","2018","Micro","711","699","1","446","0"
"212900","12900","Batesville, AR","2019","Micro","598","672","18","130","0"
"212900","12900","Batesville, AR","2020","Micro","607","711","16","178","-4"
"212940","12940","Baton Rouge, LA","1990","Metro","2491","1131","97","-600","6"
"212940","12940","Baton Rouge, LA","1991","Metro","10600","4556","432","1336","-354"
"212940","12940","Baton Rouge, LA","1992","Metro","10759","4740","499","3264","-288"
"212940","12940","Baton Rouge, LA","1993","Metro","10768","4780","525","1349","-239"
"212940","12940","Baton Rouge, LA","1994","Metro","10458","4952","415","-858","-234"
"212940","12940","Baton Rouge, LA","1995","Metro","10196","5200","552","-960","-226"
"212940","12940","Baton Rouge, LA","1996","Metro","9911","5149","594","-443","-72"
"212940","12940","Baton Rouge, LA","1997","Metro","10121","4973","440","-539","46"
"212940","12940","Baton Rouge, LA","1998","Metro","10365","5184","395","-716","1"
"212940","12940","Baton Rouge, LA","1999","Metro","10312","5166","435","-830","144"
"212940","12940","Baton Rouge, LA","1999","Metro","95981","45831","4384","1003","-1216"
"212940","12940","Baton Rouge, LA","2000","Metro","2611","1285","276","-142","7"
"212940","12940","Baton Rouge, LA","2001","Metro","10540","5588","1038","-3008","-563"
"212940","12940","Baton Rouge, LA","2002","Metro","10320","5705","999","-1415","-489"
"212940","12940","Baton Rouge, LA","2003","Metro","10198","5758","874","951","-707"
"212940","12940","Baton Rouge, LA","2004","Metro","10406","5870","916","1730","-728"
