"IBRC_Geo_ID","State","District Name","Year","Births","Deaths","Net International Migration","Net Domestic Migration","Residual"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","1999","8433","3997","485","10087","-163"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2000","299","133","26","372","-2"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2001","990","486","114","1238","-59"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2002","1016","508","105","1299","-55"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2003","1145","533","84","1888","19"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2004","1175","538","89","2120","-135"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2005","1137","499","95","2762","-86"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2006","1314","519","99","3043","-62"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2007","1408","580","87","2051","21"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2008","1418","601","86","1675","16"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2009","1469","578","83","-632","21"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2010","323","187","82","-109","-2"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2011","1200","657","114","1005","6"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2012","1231","646","60","641","13"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2013","1264","670","403","1341","28"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2014","1355","649","214","1975","70"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2015","1261","697","189","2701","47"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2016","1456","681","234","3047","25"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2017","1311","754","270","3246","32"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2018","1404","695","118","2452","19"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2019","1238","759","295","1762","8"
"6500219                           ","MT","Northern Rocky Mountain Economic Development District","2020","1287","862","227","1833","-3"
"6500220                           ","MT","Snowy Mountain Development Corporation","1990","71","66","1","-12","-3"
"6500220                           ","MT","Snowy Mountain Development Corporation","1991","285","275","3","295","-13"
"6500220                           ","MT","Snowy Mountain Development Corporation","1992","270","285","1","78","-13"
"6500220                           ","MT","Snowy Mountain Development Corporation","1993","258","294","-3","221","-13"
"6500220                           ","MT","Snowy Mountain Development Corporation","1994","286","291","1","429","-19"
"6500220                           ","MT","Snowy Mountain Development Corporation","1995","264","283","5","296","-8"
"6500220                           ","MT","Snowy Mountain Development Corporation","1996","267","280","10","215","-6"
"6500220                           ","MT","Snowy Mountain Development Corporation","1997","239","314","3","-202","-1"
"6500220                           ","MT","Snowy Mountain Development Corporation","1998","236","297","1","-178","0"
"6500220                           ","MT","Snowy Mountain Development Corporation","1999","239","325","-4","-94","2"
"6500220                           ","MT","Snowy Mountain Development Corporation","1999","2415","2710","18","1048","-74"
"6500220                           ","MT","Snowy Mountain Development Corporation","2000","70","70","0","-40","-3"
"6500220                           ","MT","Snowy Mountain Development Corporation","2001","205","292","8","-366","-20"
"6500220                           ","MT","Snowy Mountain Development Corporation","2002","206","263","9","-19","-18"
"6500220                           ","MT","Snowy Mountain Development Corporation","2003","217","292","12","-194","-19"
"6500220                           ","MT","Snowy Mountain Development Corporation","2004","182","275","9","78","-21"
"6500220                           ","MT","Snowy Mountain Development Corporation","2005","180","240","16","-194","-19"
"6500220                           ","MT","Snowy Mountain Development Corporation","2006","190","257","11","62","-9"
"6500220                           ","MT","Snowy Mountain Development Corporation","2007","188","241","16","-80","6"
"6500220                           ","MT","Snowy Mountain Development Corporation","2008","183","255","10","40","3"
"6500220                           ","MT","Snowy Mountain Development Corporation","2009","210","250","15","178","20"
"6500220                           ","MT","Snowy Mountain Development Corporation","2010","62","75","2","13","-3"
"6500220                           ","MT","Snowy Mountain Development Corporation","2011","209","276","10","-10","1"
"6500220                           ","MT","Snowy Mountain Development Corporation","2012","198","300","1","-58","0"
"6500220                           ","MT","Snowy Mountain Development Corporation","2013","214","253","35","116","2"
"6500220                           ","MT","Snowy Mountain Development Corporation","2014","192","286","22","-167","-2"
"6500220                           ","MT","Snowy Mountain Development Corporation","2015","241","244","31","-135","1"
"6500220                           ","MT","Snowy Mountain Development Corporation","2016","196","260","14","112","-1"
"6500220                           ","MT","Snowy Mountain Development Corporation","2017","213","300","9","60","-5"
"6500220                           ","MT","Snowy Mountain Development Corporation","2018","226","276","7","-110","0"
"6500220                           ","MT","Snowy Mountain Development Corporation","2019","207","248","16","-44","-3"
"6500220                           ","MT","Snowy Mountain Development Corporation","2020","202","266","11","214","-4"
"6500221                           ","MT","Southeastern Montana Development Corporation","1990","106","70","-3","-89","1"
"6500221                           ","MT","Southeastern Montana Development Corporation","1991","384","229","4","-301","-10"
"6500221                           ","MT","Southeastern Montana Development Corporation","1992","378","234","3","156","-11"
"6500221                           ","MT","Southeastern Montana Development Corporation","1993","438","224","2","143","-18"
"6500221                           ","MT","Southeastern Montana Development Corporation","1994","363","253","8","-2","-10"
"6500221                           ","MT","Southeastern Montana Development Corporation","1995","342","269","3","-78","-24"
"6500221                           ","MT","Southeastern Montana Development Corporation","1996","324","234","7","-295","-2"
"6500221                           ","MT","Southeastern Montana Development Corporation","1997","335","275","6","-545","7"
"6500221                           ","MT","Southeastern Montana Development Corporation","1998","334","283","5","-348","3"
"6500221                           ","MT","Southeastern Montana Development Corporation","1999","3333","2373","41","-1796","-54"
"6500221                           ","MT","Southeastern Montana Development Corporation","1999","329","302","6","-437","10"
"6500221                           ","MT","Southeastern Montana Development Corporation","2000","74","60","1","-51","0"
"6500221                           ","MT","Southeastern Montana Development Corporation","2001","312","235","10","-532","-15"
"6500221                           ","MT","Southeastern Montana Development Corporation","2002","316","246","10","-175","-21"
"6500221                           ","MT","Southeastern Montana Development Corporation","2003","314","223","8","-223","-24"
"6500221                           ","MT","Southeastern Montana Development Corporation","2004","331","238","5","-171","-23"
"6500221                           ","MT","Southeastern Montana Development Corporation","2005","322","257","9","-302","-21"
"6500221                           ","MT","Southeastern Montana Development Corporation","2006","330","243","6","-200","-9"
"6500221                           ","MT","Southeastern Montana Development Corporation","2007","330","213","8","-109","-1"
"6500221                           ","MT","Southeastern Montana Development Corporation","2008","340","230","5","-118","1"
"6500221                           ","MT","Southeastern Montana Development Corporation","2009","335","219","8","0","3"
"6500221                           ","MT","Southeastern Montana Development Corporation","2010","80","83","4","-6","-1"
"6500221                           ","MT","Southeastern Montana Development Corporation","2011","303","255","5","96","-3"
"6500221                           ","MT","Southeastern Montana Development Corporation","2012","322","232","0","-3","2"
"6500221                           ","MT","Southeastern Montana Development Corporation","2013","375","287","25","-112","3"
"6500221                           ","MT","Southeastern Montana Development Corporation","2014","345","233","8","61","2"
"6500221                           ","MT","Southeastern Montana Development Corporation","2015","339","254","12","-5","-2"
"6500221                           ","MT","Southeastern Montana Development Corporation","2016","352","274","13","-462","2"
"6500221                           ","MT","Southeastern Montana Development Corporation","2017","315","270","16","-211","0"
"6500221                           ","MT","Southeastern Montana Development Corporation","2018","292","243","9","-423","2"
"6500221                           ","MT","Southeastern Montana Development Corporation","2019","272","241","20","-371","2"
"6500221                           ","MT","Southeastern Montana Development Corporation","2020","263","283","16","-191","-2"
"6500222                           ","NC","Albemarle Regional Planning Commission","1990","491","294","3","295","6"
"6500222                           ","NC","Albemarle Regional Planning Commission","1991","1867","1342","22","598","-83"
"6500222                           ","NC","Albemarle Regional Planning Commission","1992","1866","1336","28","1663","-69"
"6500222                           ","NC","Albemarle Regional Planning Commission","1993","1764","1424","52","1830","-87"
"6500222                           ","NC","Albemarle Regional Planning Commission","1994","1685","1447","25","1838","-80"
"6500222                           ","NC","Albemarle Regional Planning Commission","1995","1686","1445","30","1417","-40"
"6500222                           ","NC","Albemarle Regional Planning Commission","1996","1677","1423","33","2131","-7"
"6500222                           ","NC","Albemarle Regional Planning Commission","1997","1630","1480","23","2509","11"
"6500222                           ","NC","Albemarle Regional Planning Commission","1998","1672","1528","30","2573","25"
"6500222                           ","NC","Albemarle Regional Planning Commission","1999","16067","13250","301","16079","-306"
"6500222                           ","NC","Albemarle Regional Planning Commission","1999","1729","1531","55","1225","18"
"6500222                           ","NC","Albemarle Regional Planning Commission","2000","416","380","31","222","-3"
"6500222                           ","NC","Albemarle Regional Planning Commission","2001","1895","1662","125","919","-125"
"6500222                           ","NC","Albemarle Regional Planning Commission","2002","1804","1569","75","2565","-80"
"6500222                           ","NC","Albemarle Regional Planning Commission","2003","1800","1589","-47","2832","8"
"6500222                           ","NC","Albemarle Regional Planning Commission","2004","1980","1601","190","2686","-225"
"6500222                           ","NC","Albemarle Regional Planning Commission","2005","2073","1615","123","3201","-139"
"6500222                           ","NC","Albemarle Regional Planning Commission","2006","2110","1493","160","2341","-96"
"6500222                           ","NC","Albemarle Regional Planning Commission","2007","2172","1568","98","1986","19"
"6500222                           ","NC","Albemarle Regional Planning Commission","2008","2080","1542","124","857","13"
"6500222                           ","NC","Albemarle Regional Planning Commission","2009","2108","1619","110","-207","39"
"6500222                           ","NC","Albemarle Regional Planning Commission","2010","484","507","44","42","6"
"6500222                           ","NC","Albemarle Regional Planning Commission","2011","1769","1707","72","-397","10"
"6500222                           ","NC","Albemarle Regional Planning Commission","2012","1788","1657","189","-618","10"
"6500222                           ","NC","Albemarle Regional Planning Commission","2013","1785","1767","160","-470","29"
"6500222                           ","NC","Albemarle Regional Planning Commission","2014","1855","1616","143","-234","13"
"6500222                           ","NC","Albemarle Regional Planning Commission","2015","1776","1724","158","-190","11"
"6500222                           ","NC","Albemarle Regional Planning Commission","2016","1793","1864","100","670","1"
"6500222                           ","NC","Albemarle Regional Planning Commission","2017","1688","1879","116","820","-3"
"6500222                           ","NC","Albemarle Regional Planning Commission","2018","1685","1900","131","1208","4"
"6500222                           ","NC","Albemarle Regional Planning Commission","2019","1703","1715","34","1135","-1"
"6500222                           ","NC","Albemarle Regional Planning Commission","2020","1667","1813","62","1965","-16"
"6500223                           ","NC","Centralina Economic Development Commission","1990","4854","2380","255","3523","-19"
"6500223                           ","NC","Centralina Economic Development Commission","1991","19859","9794","1033","12346","-556"
"6500223                           ","NC","Centralina Economic Development Commission","1992","19383","10418","1564","7660","-583"
"6500223                           ","NC","Centralina Economic Development Commission","1993","19022","10573","1639","13680","-575"
"6500223                           ","NC","Centralina Economic Development Commission","1994","18650","10844","1400","18493","-612"
"6500223                           ","NC","Centralina Economic Development Commission","1995","19189","11027","1601","19325","-166"
"6500223                           ","NC","Centralina Economic Development Commission","1996","19446","11390","1724","22028","2"
"6500223                           ","NC","Centralina Economic Development Commission","1997","20341","11234","1772","21763","78"
"6500223                           ","NC","Centralina Economic Development Commission","1998","21244","11535","2075","20819","101"
"6500223                           ","NC","Centralina Economic Development Commission","1999","183555","100798","15132","162472","-1883"
"6500223                           ","NC","Centralina Economic Development Commission","1999","21567","11603","2069","22835","447"
"6500223                           ","NC","Centralina Economic Development Commission","2000","6074","2871","2060","5271","7"
"6500223                           ","NC","Centralina Economic Development Commission","2001","24723","12464","7658","18917","-1278"
"6500223                           ","NC","Centralina Economic Development Commission","2002","24722","12438","7153","14130","-1292"
"6500223                           ","NC","Centralina Economic Development Commission","2003","25094","12707","6166","12104","-1443"
"6500223                           ","NC","Centralina Economic Development Commission","2004","25288","12793","5628","17225","-1845"
"6500223                           ","NC","Centralina Economic Development Commission","2005","25997","12949","5820","30069","-1714"
"6500223                           ","NC","Centralina Economic Development Commission","2006","27405","13157","5859","45595","-1121"
"6500223                           ","NC","Centralina Economic Development Commission","2007","28414","13330","5340","44541","474"
"6500223                           ","NC","Centralina Economic Development Commission","2008","29231","13887","5201","34215","306"
"6500223                           ","NC","Centralina Economic Development Commission","2009","29320","14058","5223","16610","-2"
"6500223                           ","NC","Centralina Economic Development Commission","2010","6391","3455","1122","1083","-78"
"6500223                           ","NC","Centralina Economic Development Commission","2011","26101","14353","3246","12456","50"
"6500223                           ","NC","Centralina Economic Development Commission","2012","25905","14330","4699","15732","292"
"6500223                           ","NC","Centralina Economic Development Commission","2013","25873","15264","5241","18368","270"
"6500223                           ","NC","Centralina Economic Development Commission","2014","26194","15338","5364","17289","196"
"6500223                           ","NC","Centralina Economic Development Commission","2015","27128","15952","5983","21509","165"
"6500223                           ","NC","Centralina Economic Development Commission","2016","27652","16263","6798","23422","87"
"6500223                           ","NC","Centralina Economic Development Commission","2017","27530","16749","7425","22275","84"
"6500223                           ","NC","Centralina Economic Development Commission","2018","27541","16867","5720","17333","32"
"6500223                           ","NC","Centralina Economic Development Commission","2019","27287","17419","5863","18445","22"
"6500223                           ","NC","Centralina Economic Development Commission","2020","27514","19051","4672","21351","-31"
"6500224                           ","NC","Eastern Carolina Council","1990","2344","1059","76","485","-269"
"6500224                           ","NC","Eastern Carolina Council","1991","9185","4028","311","-3015","1"
"6500224                           ","NC","Eastern Carolina Council","1992","9280","4176","269","-13613","-386"
"6500224                           ","NC","Eastern Carolina Council","1993","9246","4253","412","-6812","-279"
"6500224                           ","NC","Eastern Carolina Council","1994","8832","4338","310","-7101","-290"
"6500224                           ","NC","Eastern Carolina Council","1995","8831","4544","283","-725","-100"
"6500224                           ","NC","Eastern Carolina Council","1996","8792","4502","364","537","-118"
"6500224                           ","NC","Eastern Carolina Council","1997","9113","4693","390","-5246","52"
"6500224                           ","NC","Eastern Carolina Council","1998","9453","4772","370","-2331","-48"
"6500224                           ","NC","Eastern Carolina Council","1999","84741","41152","3129","-42882","-1378"
"6500224                           ","NC","Eastern Carolina Council","1999","9665","4787","344","-5061","59"
"6500224                           ","NC","Eastern Carolina Council","2000","2160","1140","1090","-2525","-26"
"6500224                           ","NC","Eastern Carolina Council","2001","9385","5092","591","-3728","290"
"6500224                           ","NC","Eastern Carolina Council","2002","8986","4939","-1628","893","246"
"6500224                           ","NC","Eastern Carolina Council","2003","8879","5072","-6738","7012","512"
"6500224                           ","NC","Eastern Carolina Council","2004","9213","5144","3915","-1115","103"
"6500224                           ","NC","Eastern Carolina Council","2005","9380","5233","584","-6006","174"
"6500224                           ","NC","Eastern Carolina Council","2006","9429","5031","2130","-1681","-322"
"6500224                           ","NC","Eastern Carolina Council","2007","9927","5193","-69","-755","-58"
"6500224                           ","NC","Eastern Carolina Council","2008","9830","5177","1036","1655","20"
"6500224                           ","NC","Eastern Carolina Council","2009","9576","5309","680","1160","92"
"6500224                           ","NC","Eastern Carolina Council","2010","2426","1111","845","7118","1062"
"6500224                           ","NC","Eastern Carolina Council","2011","10371","5365","734","-4258","48"
"6500224                           ","NC","Eastern Carolina Council","2012","10099","5339","4520","-2706","-18"
"6500224                           ","NC","Eastern Carolina Council","2013","10249","5494","2467","-6841","87"
"6500224                           ","NC","Eastern Carolina Council","2014","9932","5546","1614","-7026","86"
"6500224                           ","NC","Eastern Carolina Council","2015","9866","5896","2720","-7761","18"
"6500224                           ","NC","Eastern Carolina Council","2016","9649","6023","1441","-6225","-1"
"6500224                           ","NC","Eastern Carolina Council","2017","9114","6068","598","-3366","-8"
"6500224                           ","NC","Eastern Carolina Council","2018","9139","6390","-233","-507","-17"
"6500224                           ","NC","Eastern Carolina Council","2019","9152","6444","465","1850","-11"
"6500224                           ","NC","Eastern Carolina Council","2020","8914","6881","435","-2374","-9"
"6500225                           ","NC","High Country Council of Governments","1990","516","402","10","93","12"
"6500225                           ","NC","High Country Council of Governments","1991","2027","1522","33","632","-131"
"6500225                           ","NC","High Country Council of Governments","1992","1983","1565","54","1033","-86"
"6500225                           ","NC","High Country Council of Governments","1993","2066","1680","41","770","-94"
"6500225                           ","NC","High Country Council of Governments","1994","1988","1748","57","1633","-106"
"6500225                           ","NC","High Country Council of Governments","1995","1980","1700","57","1462","-75"
"6500225                           ","NC","High Country Council of Governments","1996","2015","1755","51","1737","-52"
"6500225                           ","NC","High Country Council of Governments","1997","2007","1870","74","1109","-26"
"6500225                           ","NC","High Country Council of Governments","1998","2069","1855","86","827","-46"
"6500225                           ","NC","High Country Council of Governments","1999","2125","1962","88","1808","-3"
"6500225                           ","NC","High Country Council of Governments","1999","18776","16059","551","11104","-607"
"6500225                           ","NC","High Country Council of Governments","2000","497","441","89","408","1"
"6500225                           ","NC","High Country Council of Governments","2001","2266","1972","438","1241","-183"
"6500225                           ","NC","High Country Council of Governments","2002","2041","1939","403","241","-182"
"6500225                           ","NC","High Country Council of Governments","2003","2127","2008","347","-130","-279"
"6500225                           ","NC","High Country Council of Governments","2004","1887","2009","327","27","-183"
"6500225                           ","NC","High Country Council of Governments","2005","2044","2060","339","238","-201"
"6500225                           ","NC","High Country Council of Governments","2006","2091","2006","342","924","-148"
"6500225                           ","NC","High Country Council of Governments","2007","2107","2032","306","681","-25"
"6500225                           ","NC","High Country Council of Governments","2008","2180","2018","301","938","-11"
"6500225                           ","NC","High Country Council of Governments","2009","2070","2078","300","-321","-54"
"6500225                           ","NC","High Country Council of Governments","2010","444","572","3","-115","-12"
"6500225                           ","NC","High Country Council of Governments","2011","1847","2160","2","-1","0"
"6500225                           ","NC","High Country Council of Governments","2012","1836","2081","59","223","-14"
"6500225                           ","NC","High Country Council of Governments","2013","1813","2203","72","76","-20"
"6500225                           ","NC","High Country Council of Governments","2014","1757","2158","54","83","-38"
"6500225                           ","NC","High Country Council of Governments","2015","1833","2282","150","464","-7"
"6500225                           ","NC","High Country Council of Governments","2016","1797","2344","154","1695","-4"
"6500225                           ","NC","High Country Council of Governments","2017","1806","2238","125","1722","3"
"6500225                           ","NC","High Country Council of Governments","2018","1862","2379","150","1998","0"
"6500225                           ","NC","High Country Council of Governments","2019","1731","2377","97","584","0"
"6500225                           ","NC","High Country Council of Governments","2020","1755","2611","87","767","-2"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","1990","556","364","8","270","-7"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","1991","2533","1678","46","922","-93"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","1992","2495","1622","65","1164","-85"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","1993","2381","1786","59","1960","-75"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","1994","2376","1832","69","1409","-84"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","1995","2276","1755","68","2602","-29"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","1996","2329","1878","86","2369","-18"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","1997","2308","1805","64","2131","-6"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","1998","2466","1841","79","3498","33"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","1999","2450","1880","59","1912","3"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","1999","22170","16441","603","18237","-361"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2000","623","461","128","719","-5"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2001","2702","1957","494","1960","-162"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2002","2644","1981","468","2657","-103"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2003","2563","1999","412","1018","-152"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2004","2607","2065","383","583","-197"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2005","2696","1972","396","982","-201"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2006","2720","1976","394","1104","-140"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2007","2821","2058","360","2877","35"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2008","2742","2131","358","1918","23"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2009","2787","2126","360","678","39"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2010","622","509","15","42","6"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2011","2492","2058","-8","-358","-4"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2012","2329","2021","38","-586","-1"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2013","2350","2214","8","44","6"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2014","2432","2209","24","315","-28"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2015","2393","2275","130","760","-7"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2016","2404","2295","207","1087","-5"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2017","2451","2451","211","1892","5"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2018","2473","2505","252","2358","-4"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2019","2456","2483","160","2156","-2"
"6500226                           ","NC","Kerr-Tar Regional Council of Governments","2020","2454","2677","146","2484","-13"
"6500227                           ","NC","Land of Sky Regional Council","1990","920","708","12","913","-2"
"6500227                           ","NC","Land of Sky Regional Council","1991","3826","3162","50","3302","-165"
"6500227                           ","NC","Land of Sky Regional Council","1992","3678","3326","73","3813","-178"
"6500227                           ","NC","Land of Sky Regional Council","1993","3682","3295","122","4963","-228"
"6500227                           ","NC","Land of Sky Regional Council","1994","3583","3392","112","4998","-215"
"6500227                           ","NC","Land of Sky Regional Council","1995","3478","3500","125","4665","-98"
"6500227                           ","NC","Land of Sky Regional Council","1996","3568","3585","108","4152","-79"
"6500227                           ","NC","Land of Sky Regional Council","1997","3743","3642","136","3660","-38"
"6500227                           ","NC","Land of Sky Regional Council","1998","3801","3709","204","3869","-19"
"6500227                           ","NC","Land of Sky Regional Council","1999","3963","3796","242","3026","-28"
"6500227                           ","NC","Land of Sky Regional Council","1999","34242","32115","1184","37361","-1050"
"6500227                           ","NC","Land of Sky Regional Council","2000","1007","860","257","895","-7"
"6500227                           ","NC","Land of Sky Regional Council","2001","4187","3948","933","2006","-327"
"6500227                           ","NC","Land of Sky Regional Council","2002","4089","3848","867","2869","-279"
"6500227                           ","NC","Land of Sky Regional Council","2003","4069","4021","735","2976","-305"
"6500227                           ","NC","Land of Sky Regional Council","2004","4242","3921","695","3468","-370"
"6500227                           ","NC","Land of Sky Regional Council","2005","4171","4076","704","4173","-360"
"6500227                           ","NC","Land of Sky Regional Council","2006","4373","3961","713","6049","-220"
"6500227                           ","NC","Land of Sky Regional Council","2007","4607","4217","647","5189","23"
"6500227                           ","NC","Land of Sky Regional Council","2008","4575","4160","629","3579","-1"
"6500227                           ","NC","Land of Sky Regional Council","2009","4514","4278","641","2601","7"
"6500227                           ","NC","Land of Sky Regional Council","2010","1000","1024","70","552","1"
"6500227                           ","NC","Land of Sky Regional Council","2011","4103","4281","93","2859","5"
"6500227                           ","NC","Land of Sky Regional Council","2012","4068","4079","98","2911","35"
"6500227                           ","NC","Land of Sky Regional Council","2013","4115","4448","177","4629","112"
"6500227                           ","NC","Land of Sky Regional Council","2014","4096","4379","186","3886","83"
"6500227                           ","NC","Land of Sky Regional Council","2015","4278","4645","285","4707","47"
"6500227                           ","NC","Land of Sky Regional Council","2016","4130","4678","299","5534","20"
"6500227                           ","NC","Land of Sky Regional Council","2017","3990","4854","260","5074","16"
"6500227                           ","NC","Land of Sky Regional Council","2018","3979","4843","247","4471","16"
"6500227                           ","NC","Land of Sky Regional Council","2019","4030","4779","173","3755","1"
"6500227                           ","NC","Land of Sky Regional Council","2020","3985","5133","159","3854","-9"
"6500228                           ","NC","Mid East Economic Development Commission","1990","844","520","13","199","44"
"6500228                           ","NC","Mid East Economic Development Commission","1991","3363","2170","46","1492","289"
"6500228                           ","NC","Mid East Economic Development Commission","1992","3413","2244","84","477","377"
"6500228                           ","NC","Mid East Economic Development Commission","1993","3264","2218","126","1641","376"
"6500228                           ","NC","Mid East Economic Development Commission","1994","3169","2221","140","1791","420"
"6500228                           ","NC","Mid East Economic Development Commission","1995","3159","2266","110","1147","422"
"6500228                           ","NC","Mid East Economic Development Commission","1996","3189","2323","98","283","382"
"6500228                           ","NC","Mid East Economic Development Commission","1997","3144","2402","148","1200","477"
"6500228                           ","NC","Mid East Economic Development Commission","1998","3304","2345","138","535","469"
"6500228                           ","NC","Mid East Economic Development Commission","1999","3340","2452","146","879","-40"
"6500228                           ","NC","Mid East Economic Development Commission","1999","30189","21161","1049","9644","3216"
"6500228                           ","NC","Mid East Economic Development Commission","2000","868","601","121","-71","12"
"6500228                           ","NC","Mid East Economic Development Commission","2001","3503","2559","475","140","-238"
"6500228                           ","NC","Mid East Economic Development Commission","2002","3489","2436","436","798","-201"
"6500228                           ","NC","Mid East Economic Development Commission","2003","3416","2476","363","99","-313"
"6500228                           ","NC","Mid East Economic Development Commission","2004","3493","2521","383","644","-229"
"6500228                           ","NC","Mid East Economic Development Commission","2005","3449","2502","379","1325","-248"
"6500228                           ","NC","Mid East Economic Development Commission","2006","3564","2498","386","2862","-163"
"6500228                           ","NC","Mid East Economic Development Commission","2007","3734","2473","346","2642","16"
"6500228                           ","NC","Mid East Economic Development Commission","2008","3794","2537","347","2601","14"
"6500228                           ","NC","Mid East Economic Development Commission","2009","3844","2633","346","1258","33"
"6500228                           ","NC","Mid East Economic Development Commission","2010","861","512","73","340","22"
"6500228                           ","NC","Mid East Economic Development Commission","2011","3281","2539","209","106","1"
"6500228                           ","NC","Mid East Economic Development Commission","2012","3328","2527","243","91","17"
"6500228                           ","NC","Mid East Economic Development Commission","2013","3313","2591","246","51","-34"
"6500228                           ","NC","Mid East Economic Development Commission","2014","3281","2599","233","-517","-32"
"6500228                           ","NC","Mid East Economic Development Commission","2015","3200","2735","273","-65","-28"
"6500228                           ","NC","Mid East Economic Development Commission","2016","3222","2636","174","-734","-1"
"6500228                           ","NC","Mid East Economic Development Commission","2017","3095","2785","191","-245","-6"
"6500228                           ","NC","Mid East Economic Development Commission","2018","3202","2798","171","189","-8"
"6500228                           ","NC","Mid East Economic Development Commission","2019","3140","2831","141","498","10"
"6500228                           ","NC","Mid East Economic Development Commission","2020","3085","3113","112","500","3"
"6500229                           ","NC","Southeastern Economic Development Commission","1990","3690","1739","83","976","-130"
"6500229                           ","NC","Southeastern Economic Development Commission","1991","15059","7270","427","1733","-355"
"6500229                           ","NC","Southeastern Economic Development Commission","1992","15590","7642","564","-2149","-537"
"6500229                           ","NC","Southeastern Economic Development Commission","1993","15601","7887","553","9303","-471"
"6500229                           ","NC","Southeastern Economic Development Commission","1994","15502","8155","535","3534","-541"
"6500229                           ","NC","Southeastern Economic Development Commission","1995","15309","8208","593","6128","-175"
"6500229                           ","NC","Southeastern Economic Development Commission","1996","15435","8485","539","6696","-135"
"6500229                           ","NC","Southeastern Economic Development Commission","1997","15583","8293","532","6200","41"
"6500229                           ","NC","Southeastern Economic Development Commission","1998","16248","8593","576","2036","98"
"6500229                           ","NC","Southeastern Economic Development Commission","1999","144557","74882","5022","34673","-2072"
"6500229                           ","NC","Southeastern Economic Development Commission","1999","16540","8610","620","216","133"
"6500229                           ","NC","Southeastern Economic Development Commission","2000","3896","2187","1415","-887","14"
"6500229                           ","NC","Southeastern Economic Development Commission","2001","16644","9323","1896","1286","-873"
"6500229                           ","NC","Southeastern Economic Development Commission","2002","16197","9220","-343","8002","-771"
"6500229                           ","NC","Southeastern Economic Development Commission","2003","15979","9328","-5374","12021","-548"
"6500229                           ","NC","Southeastern Economic Development Commission","2004","15994","9589","4729","5482","-1373"
"6500229                           ","NC","Southeastern Economic Development Commission","2005","16864","9574","1579","4083","-1020"
"6500229                           ","NC","Southeastern Economic Development Commission","2006","16917","9617","3130","10105","-784"
"6500229                           ","NC","Southeastern Economic Development Commission","2007","18267","9821","917","8876","2"
"6500229                           ","NC","Southeastern Economic Development Commission","2008","17919","10029","1979","7106","73"
"6500229                           ","NC","Southeastern Economic Development Commission","2009","17704","10128","1639","7724","42"
"6500229                           ","NC","Southeastern Economic Development Commission","2010","4149","2382","701","7565","1006"
